title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
6,28,1539724,44507,2461,4049
7,26,208683,2741,75,489
12,24,482783,2785,110,177
9,27,496038,7085,404,544
11,25,7237,147,36,21
9,26,1233763,36865,1052,6003
9,18,333592,15583,395,1466
7,18,1941060,43226,1144,5779
8,29,4460307,75696,3698,6746
9,29,9975640,72517,27240,3762
10,29,559529,10898,563,1433
9,25,672810,11719,655,1199
11,28,912081,16677,1211,1881
5,25,36,1,0,NA
7,19,451378,8564,124,440
12,31,2564474,45243,2685,8536
8,23,292748,4932,365,726
13,30,320,7,1,0
8,19,3005937,93704,3662,10629
11,21,1027437,NA,NA,NA
5,27,1160,11,12,NA
7,22,6785371,123645,1898,17756
10,22,45,0,0,0
6,26,36423,186,4,20
8,28,172143,1872,374,22
8,28,560214,10796,608,1397
9,28,236022,2907,169,372
13,24,9,0,0,0
9,30,2188339,9616,528,1122
3,16,561,10,1,0
35,79,1354,6,1,0
11,19,163170,4941,686,0
9,19,6805,236,19,0
12,19,23766,749,22,0
10,29,94,7,0,0
11,21,17609,410,13,0
740,3,1,0,0,0
10,19,40137,1200,53,0
63,28,230,6,1,0
14,19,1826,174,5,0
7,19,2582,128,11,1
11,31,226,13,1,4
12,20,1247,92,12,0
12,19,4344,233,8,0
8,28,34873,519,85,78
9,18,2186,71,6,0
12,26,146,6,0,1
7,19,1475,195,8,0
8,19,2793,105,2,0
13,18,4753,171,8,0
12,31,287,8,4,0
14,18,6343,278,13,0
8,19,2113,224,22,0
11,19,1057,110,7,0
11,30,212,NA,NA,73
15,23,28,1,0,0
13,20,12779,579,17,0
9,19,2372,121,5,0
7,13,105,2,0,0
9,29,10004,25,44,0
6,23,173,3,0,0
8,30,106,3,2,0
8,19,1370,66,5,0
13,118,73,4,0,0
14,12,159,3,0,0
47,88,492,3,1,2
8,28,473,31,8,4
16,10,107,3,3,0
5,19,74,14,0,4
5,25,17,1,0,0
8,4,19,5,1,0
6,12,133,2,1,0
11,27,203,1,0,7
14,30,28442,277,33,27
66,118,20,2,1,0
8,11,10653403,74064,12705,3942
8,20,25,1,0,0
13,25,608,0,1,0
12,21,156,0,3,0
61,83,114,3,0,0
13,24,203,NA,NA,2
6,14,6,1,0,0
12,23,380,7,8,0
20,20,3,0,0,0
8,23,516,6,2,1
47,60,34,2,0,0
14,25,3,0,0,0
108,25,531,2,0,0
5,27,14,0,0,0
10,21,11,0,1,0
47,66,20,0,0,0
6,1,22,4,0,3
42,79,4,0,0,0
43,79,2,0,0,0
13,26,35178381,103334,32814,15599
5,0,255,1,0,0
6,22,1686,30,6,0
10,22,89942,2493,107,18
16,22,1436,63,0,20
15,22,575,45,0,11
4,18,27815738,210690,12453,4413
15,22,716,43,0,10
16,24,2662,120,1,32
9,28,244311,10173,72,328
15,22,1835,75,0,12
5,25,739,21,1,3
11,30,15756740,61719,7283,5112
7,26,767492,3156,285,424
5,27,9024,312,6,129
4,29,129,10,0,0
10,27,92246,2851,127,277
3,25,497,7,0,0
7,25,34512,237,18,20
9,27,804527,15141,276,596
5,27,142,9,0,0
10,24,2121124,69706,1352,3527
8,25,71498,1168,48,94
7,21,54,3,0,1
14,24,10290,316,15,0
10,28,23582781,590604,9528,19344
8,28,106695,2590,54,139
10,25,137880,6129,37,301
11,0,235,11,0,2
9,29,248604,2065,431,NA
4,25,2078,12,0,1
12,32,48626,957,18,66
8,20,9922,146,97,44
3,18,81,4,0,10
5,29,2469,14,1,NA
4,27,5429382,81117,1503,2986
15,29,12,1,0,1
9,25,32417,1282,34,81
5,26,2501,12,0,0
7,23,828645,11081,642,1179
4,29,367,26,6,14
11,29,85138,1894,34,178
5,24,21224,NA,NA,NA
8,28,665443,29295,498,1434
12,17,140,7,0,0
5,13,2553,4,2,0
7,26,153530,2362,70,244
6,15,132,5,0,0
7,17,135,3,0,0
12,22,56,2,0,2
5,7,50,3,0,0
7,27,32333,112,8,10
8,26,121,4,0,0
9,5,142,10,0,0
4,13,471,4,0,0
9,14,86,9,1,2
4,29,1029915,9962,573,375
5,21,120,11,1,0
6,19,431,11,2,0
4,14,142,20,0,4
14,23,320034,758,40,21
3,27,16597,172,4,NA
7,19,73,4,0,0
14,21,21081,135,7,11
4,24,126,1,0,0
12,27,117,2,0,0
10,19,148,3,0,0
5,24,916,7,0,0
14,29,119062,1283,142,291
8,22,1666,NA,NA,0
7,12,381,2,1,0
16,20,8,2,0,1
8,25,95044,1136,47,97
15,30,80,9,0,2
8,23,685295,5678,636,734
15,24,20323,232,2,6
7,20,316,23,0,0
6,9,48,2,0,1
4,3,127450,88,7,33
3,29,415,41,6,15
8,31,1009952,20197,566,1492
10,27,145686,157,23,37
8,26,238298,1153,29,87
7,10,89088,179,26,41
13,14,154,6,1,0
9,27,6198847,125646,3557,6446
7,20,1581540,16065,683,2818
7,26,115980,2056,26,139
6,6,72,7,0,5
9,28,783414,16686,337,1348
15,23,479898,12714,141,172
10,18,94644,663,32,30
13,25,94899,83,22,12
9,28,10952,98,7,6
7,26,132354,1289,56,176
4,29,379,47,6,70
6,27,158518,1289,83,80
11,22,422268,7863,169,529
8,25,58479,743,15,55
15,25,461896,16033,298,2316
13,24,19346,185,10,23
6,26,4572,59,0,5
8,26,152985,1793,55,78
7,31,611855,12093,193,1383
6,27,19326,267,14,18
7,26,22834,119,4,34
9,24,40,3,0,1
6,26,65971,1824,16,83
13,25,124728,1555,70,53
12,32,1286306,14891,489,927
15,27,2305082,3901,738,120
16,22,2539278,55851,2191,2352
8,30,78816,720,49,92
11,24,7,0,0,0
7,26,608414,8173,200,681
8,24,38424,692,70,446
8,28,91361,1641,47,42
10,29,3205825,28163,996,3502
8,32,129879,337,42,56
8,29,197089,929,43,38
8,24,780679,9182,556,1378
9,25,767261,6223,119,397
4,12,27277,33,15,15
8,27,752380,6542,212,796
10,24,1101104,33691,404,4323
7,26,24488,32,2,1
6,26,934359,20042,1198,1374
4,23,39981,65,0,7
13,22,9657,22,1,5
13,30,2112058,23570,1003,2569
5,14,39792,118,3,8
8,26,2350385,16930,3865,2363
9,24,45474,1191,6,63
6,24,41874,62,2,7
9,23,240071,933,53,129
15,29,759330,5868,210,244
11,22,100063,3237,54,150
5,31,1731732,30356,656,1897
10,25,69552,286,8,33
10,29,101391,1744,61,92
9,22,572239,3623,174,645
8,26,11570409,93438,2441,7263
10,19,965550,7156,262,247
6,23,35084,76,6,7
4,28,1422344,10898,750,654
5,24,135833,469,26,31
3,26,562167,2594,259,818
7,27,1877689,18197,646,1831
14,23,135915,338,10,39
5,30,646391,9948,294,680
5,26,32318,108,5,11
4,14,301162,840,50,69
6,19,831792,23391,2414,1592
6,22,60704,35,16,5
14,25,334330,4160,93,212
16,24,4736,80,8,9
9,29,872568,18970,467,1233
6,26,74036,630,18,56
12,24,776291,12238,264,260
10,26,296046,6604,58,199
14,30,298874,7017,260,NA
8,25,20252,208,14,39
5,0,184,6,0,0
6,11,10656,207,11,12
9,29,2082460,39756,1671,2933
4,23,512736,2097,81,275
12,23,688074,4655,322,1137
10,27,38642,1606,69,44
16,26,26526,165,2,2
9,20,237070,432,17,12
13,28,284785,5444,388,615
9,20,63186,554,39,30
4,29,79545,394,16,39
7,25,290056,11214,246,615
8,11,652376,839,17,29
15,29,492651,8311,384,948
3,28,62763,85,7,5
13,28,518144,1765,86,132
6,22,104045,292,26,24
7,32,110643,2542,979,451
6,24,6426747,143229,4468,13162
10,30,1680877,28114,4394,2372
11,9,15868,186,4,10
6,34,94286,484,54,10
3,3,930429,NA,NA,NA
6,34,132300,3763,76,170
17,24,2868939,23059,828,1214
4,17,106637,712,37,112
12,24,8220,104,4,1
1,0,102,1,0,0
16,32,511942,13750,271,468
11,26,143855,1006,29,203
5,26,4328519,52029,1176,233
10,14,311683,667,22,41
7,9,208055,586,23,90
11,29,12896079,107593,4842,4751
10,25,8478608,44583,4675,5773
6,21,199799,1955,57,123
12,17,175756,444,11,13
6,13,24148,473,13,22
9,29,60588,992,71,60
3,30,3788635,49163,721,1195
4,23,23743128,262799,9926,36631
1,26,208327,1237,62,54
9,28,305941,4297,192,774
10,29,1822164,41953,618,2081
7,30,1769955,19635,4864,NA
6,29,495661,10539,180,839
11,30,1222100,2021,104,165
6,27,439192,4670,50,432
11,23,17491,76,6,7
23,23,53109,1562,71,104
8,30,272186,1003,13,113
10,22,21370,345,6,8
11,27,67446,306,8,22
5,22,20951737,145785,10412,23298
4,24,2594409,21809,593,1751
3,30,2848032,86829,4503,27035
8,24,52852,166,4,14
16,30,195840,263,71,43
9,17,201302,837,39,93
12,21,299279,2605,112,207
12,28,83016,589,10,41
6,29,292849,3045,83,316
10,23,13764,57,2,1
8,32,3168481,15324,1278,1911
9,26,826173,4794,412,256
3,29,67475,299,8,44
6,24,7959,12,0,0
9,29,2256909,40983,4033,5651
9,20,84690,56,4,3
13,29,120940,2226,82,351
7,20,21515,234,19,7
6,28,68997,478,21,21
12,22,46608,825,18,13
8,30,97496,2013,25,258
10,26,1036410,11559,603,752
7,29,196901,1346,92,147
11,28,43398,28,11,NA
8,12,33320,34,2,3
7,28,37795,43,4,5
9,30,40407481,148217,34021,3331
4,21,13078,54,1,3
5,22,47187,117,7,6
15,27,36756,467,7,50
2,11,705145,1524,263,NA
8,13,61543,569,33,42
12,23,52569,530,9,59
11,33,178083,3168,1248,584
8,23,1112773,7279,218,556
5,23,74272,754,30,73
6,22,132034,222,7,24
10,24,39530,295,16,43
4,27,75955,983,18,92
16,21,21063,157,3,9
3,0,813,1,0,0
4,23,17281,23,0,4
2,23,58846,130,13,4
9,27,2125543,16092,505,1793
7,26,194857,1874,34,105
11,24,4847,17,1,1
6,29,2825302,74479,4668,8781
4,29,721302,9376,417,275
13,21,265763,331,18,28
12,28,126238,318,97,933
15,27,56638,271,18,35
8,18,271,1,0,0
4,21,23515,105,5,5
9,27,179410,1757,135,424
10,32,2136535,18287,481,2705
12,30,60711,603,100,115
9,19,273007,1447,67,159
12,8,52604,50,2,4
13,29,13285,248,30,59
6,22,105350,186,14,23
10,22,45366,205,3,37
11,29,2594828,27649,3594,9339
6,22,76490,321,17,23
7,25,208382,2648,135,200
15,28,18773,323,58,104
4,29,191933,956,73,84
5,28,22614,225,34,35
9,27,12238,144,17,29
5,26,2222389,64583,4476,7565
5,28,427206,5480,650,536
9,22,835862,7160,114,481
12,26,139720,2943,34,151
3,16,255885,424,138,13
10,21,86426,203,7,7
9,22,63583,265,63,45
16,21,1353286,9120,977,337
16,26,203847,123,8,8
7,27,270106,6160,251,529
4,20,46031,49,10,3
7,22,32988,628,6,75
5,24,32245,54,3,3
10,20,334144,662,36,51
13,27,31801,535,37,164
10,28,228759,3844,176,420
12,27,2919205,14238,1035,1189
10,26,526961,3613,1074,271
6,18,514663,2512,164,140
4,21,13517,58,2,1
6,27,119918,1133,51,109
11,29,20726,96,23,26
12,15,205778,269,30,77
10,0,318,0,0,0
13,30,608969,12191,641,844
9,16,309976,2182,216,173
8,31,1288167,13461,301,851
10,26,161391,4000,47,318
7,34,943918,8710,367,1105
7,21,63022,1306,30,92
4,24,13717,314,9,10
10,13,492284,2983,32,240
11,27,1921301,3571,180,246
10,18,181998,433,28,53
16,23,1712909,12410,1568,398
9,31,332809,2172,136,219
8,13,218586,6284,972,797
8,29,89840,352,7,24
14,26,399065,655,281,76
8,25,455732,1095,66,193
15,20,388370,111,4,8
9,22,29701,61,5,6
9,21,32640,266,14,8
6,22,10301,75,6,1
2,4,33910,244,4,19
7,2,139097,413,49,10
11,22,7876556,262024,1926,17474
6,26,82196,72,12,12
7,28,30352,14,3,5
12,30,361661,1405,71,160
10,26,181068,1448,97,106
12,25,101755,386,24,34
7,25,635293,6095,435,2379
3,27,495182,2896,253,280
13,27,201343,2347,246,51
9,24,100961,275,59,100
6,25,97021,238,61,32
14,0,135334,1052,107,49
5,30,967660,4378,260,385
9,29,384796,2064,328,116
12,28,447071,240,21,30
9,28,166116,1281,87,154
11,26,388186,2180,275,346
16,23,81707,364,14,23
9,29,178399,3214,99,393
4,29,227766,374,58,41
4,20,273602,792,37,50
9,11,614565,1039,72,111
8,27,475244,1793,193,195
5,31,269095,3355,767,1263
13,12,301510,2459,321,393
11,25,164333,668,40,57
7,23,18512,60,1,2
13,9,825732,2354,146,191
9,23,141669,151,118,38
13,30,703038,884,73,75
12,12,757904,568,39,62
4,27,820217,4666,183,426
7,23,74916,344,15,25
14,26,154894,358,25,11
8,25,449026,2120,101,113
7,23,928358,2955,124,265
8,13,316617,2027,47,141
9,32,522661,3299,105,939
12,27,93757,514,18,52
13,21,189032,102,25,13
10,25,29209,218,12,66
8,22,862137,7991,852,1579
5,15,1509418,33565,3638,NA
8,33,119884,4164,78,637
9,28,672462,1644,264,171
6,30,54793,261,9,29
16,18,141507,568,388,93
7,20,55300,360,39,NA
9,22,73932,855,33,97
9,20,240853,1214,111,86
7,29,185524,1882,104,121
7,27,10076,52,2,0
15,24,21631,61,0,4
9,21,305483,5676,161,944
14,24,360274,407,47,41
13,28,168638,928,14,129
9,27,2022501,22464,818,1888
8,32,45152,213,9,199
8,34,38375,300,55,35
8,27,770610,5571,136,588
14,30,74766,595,166,113
13,33,974924,13028,336,617
14,23,166486,1014,238,220
6,21,314817,679,79,82
2,25,15747,11,0,2
6,27,251246,916,69,129
8,29,1588546,19420,1815,4458
7,23,246878,NA,NA,NA
5,24,35219,83,1,9
5,8,4344,40,1,3
12,14,265888,283,26,31
8,29,212232,1080,134,182
6,22,58337,182,5,17
4,29,570278,10449,174,631
11,28,2229762,22539,2850,3156
13,26,330215,1897,564,1267
11,28,1580024,1088,163,104
5,23,32594,213,5,NA
14,27,118420,NA,NA,4
12,32,121724,2084,69,51
5,24,158272,446,59,39
10,32,135340,3466,81,474
7,13,865336,4704,95,829
5,20,554935,2193,104,164
10,29,1011164,620,95,57
9,26,3080011,13480,2299,785
12,32,23155,276,25,58
10,26,230686,698,24,73
8,13,63907,358,66,61
9,13,211115,1156,56,145
7,22,141670,964,70,39
7,25,469577,1224,289,154
12,28,158942,341,12,35
6,25,235475,1303,121,109
18,30,7775507,43465,10344,43287
12,27,214599,1338,39,157
10,30,21645,68,23,3
12,25,332850,354,33,22
12,28,648227,434,52,60
4,31,1344636,4227,573,330
14,9,741389,1077,59,48
9,18,92902,327,16,30
6,13,102743,345,12,55
5,26,563188,1562,392,235
15,29,124651,3518,119,0
7,27,66122,344,42,13
11,27,56233,647,76,33
5,25,146160,NA,NA,NA
11,26,84192,387,40,58
7,31,138738,370,67,105
4,25,9170156,31886,1778,5400
4,26,22974,51,13,8
7,28,295455,1024,97,154
5,22,313001,826,29,98
2,25,18720,5,0,3
9,13,1057897,1159,242,143
5,15,625183,2655,56,90
9,26,553720,2376,128,245
3,30,728661,3724,158,408
9,9,294960,344,39,31
13,22,428016,1643,313,129
7,28,949752,281,56,17
5,25,1139088,30992,339,2171
9,29,946713,5485,724,726
15,22,330641,217,25,31
6,23,116421,2079,75,139
11,4,113399,244,34,33
10,23,132288,1690,75,219
10,28,35005,273,43,24
2,25,20497,9,2,5
7,24,126091,423,68,46
10,30,77797,143,60,20
16,30,435437,695,89,105
8,8,225249,492,78,34
12,21,326122,87,17,7
6,30,46568,1169,12,41
13,28,103819,660,36,86
8,32,1973600,6034,669,563
6,26,470642,3888,461,243
16,35,3208625,36975,4750,12291
4,9,181387,996,111,40
14,20,144134,76,12,3
8,27,334986,16368,254,819
3,28,385074,2006,132,143
14,23,72845,156,16,8
4,21,501350,5260,260,505
12,22,27620,138,7,7
10,27,274699,1179,123,25
9,26,916223,3695,102,377
13,16,210331,72,11,7
10,23,30040,134,7,13
12,27,506784,628,146,51
11,23,473947,9337,172,106
6,24,91817,3028,19,261
10,34,125438,800,132,73
6,21,35058,102,3,7
10,30,90035,404,61,5
13,13,502652,3483,459,290
14,19,313684,110,27,7
3,21,1003418,4022,504,273
13,31,155982,163,35,11
10,17,200540,278,23,24
2,23,299668,1331,134,56
13,24,243651,4048,68,39
31,26,174565,1574,129,92
5,27,777631,7825,456,969
13,28,160730,45,10,1
9,20,65320,291,38,43
5,25,58448,162,7,20
16,31,39126,351,57,264
14,24,20609,177,29,30
12,23,425567,169,34,17
10,17,4764,28,9,7
12,31,1070605,11377,122,613
13,23,211892,76,22,4
9,32,98094,853,55,59
10,24,103044,169,27,9
13,28,11056003,61937,21442,3747
14,24,39895,973,23,133
11,30,42323,250,76,4
10,30,52323,78,87,22
14,14,110598,24,11,1
12,30,392918,306,75,25
12,17,328673,447,53,43
11,24,40356,146,15,22
5,14,34681,36,5,2
12,26,5510574,9266,2338,658
11,9,179076,184,48,18
6,22,71416,2158,27,122
8,25,435112,3525,221,487
5,15,22,0,0,0
9,25,64601,585,83,32
11,0,126,0,0,0
6,0,3,NA,NA,NA
9,21,768,4,1,0
9,120,4430,128,0,38
12,20,11,2,0,0
5,0,41,1,0,NA
16,24,2493,119,1,32
13,24,7,2,0,0
40,14,9949,141,17,40
12,19,94634,149,0,0
6,8,666,12,0,0
17,16,3901,111,2,20
11,5,835,18,5,8
11,5,401,6,2,2
32,22,23917,611,16,112
32,23,5087,55,6,17
10,24,192,6,1,1
17,88,22399,2155,33,141
14,19,11450,157,10,25
30,47,2434,208,7,21
18,22,0,0,0,0
13,20,28893,793,17,137
15,22,553,44,0,11
7,27,1,0,0,0
14,23,1041,49,2,5
33,174,27,0,0,0
15,22,704,42,0,10
94,0,48073,2587,116,138
12,20,37006,336,14,0
15,20,32923,2535,28,347
16,22,1345,63,0,20
11,15,151,5,1,1
6,3,92634,1,0,0
14,16,2135,18,3,9
39,21,6442,96,2,30
12,21,16687,436,22,110
10,0,10,NA,NA,NA
42,20,2903,47,7,12
14,16,2207,26,10,14
11,24,8,0,0,0
10,3,27,0,0,0
14,23,914,22,1,13
7,28,161565,1485,110,41
11,0,65,0,0,0
15,22,1787,75,0,12
17,25,10871,1313,6,131
10,26,1581,40,2,4
6,0,622,42,3,12
11,0,105,1,0,0
11,27,1973,20,2,1
12,26,532,19,1,8
7,4,150,8,1,0
9,28,20763,528,30,18
9,25,373,3,0,1
10,28,246,9,0,4
43,103,3549,452,3,31
13,13,204,9,1,0
43,52,174,19,0,0
4,0,5,0,0,0
33,28,815,78,1,13
10,8,3166,13,0,0
11,27,155,1,0,2
11,11,1402,12,2,0
11,12,504,5,2,2
9,20,8715,247,29,30
4,18,5188,428,9,99
4,7,574,18,0,0
68,29,1160,42,1,4
13,6,476,67,0,13
12,4,232,5,0,0
9,23,199,4,0,0
11,0,129,0,0,0
8,0,83,0,0,0
15,29,749,7,0,1
10,23,2146,NA,NA,9
17,18,3486,217,5,18
8,24,108,2,0,1
12,24,12,3,0,0
30,0,274,16,0,3
8,0,1046,82,2,4
12,11,1250,32,2,4
11,21,34,0,0,0
26,34,733,6,1,0
8,0,5721,235,9,38
13,13,443,14,0,2
5,2,123,6,1,0
11,24,317,0,0,0
4,23,427,16,0,3
10,36,40968026,612525,22368,30175
15,25,92,8,0,NA
13,13,110,4,0,0
19,17,3206,103,2,11
32,15,117,16,0,2
13,19,53095,94,0,20
19,56,422,36,0,0
8,0,325,9,0,1
13,13,160,12,0,1
10,15,200450,2546,287,55
45,79,154,7,0,0
11,25,133023,5320,407,802
3,27,NA,NA,NA,5838
13,23,24060,194,13,41
11,11,39,0,0,0
9,23,2000,99,1,16
11,26,352,12,0,6
14,19,486,5,2,1
15,25,143,6,1,NA
9,20,2418,58,5,237
4,12,1154,46,3,11
13,36,291,11,0,2
12,24,873,52,0,32
4,21,446523,3207,281,0
14,18,524,10,0,0
13,23,7,1,0,0
57,79,1148,26,0,1
13,20,27,0,0,0
10,22,213,5,0,0
19,26,242,28,0,4
16,24,1069,44,1,15
8,31,531,38,0,14
8,0,60,0,0,NA
7,18,104,2,0,1
10,84,395,62,0,25
8,25,870,28,1,0
5,5,858,53,2,4
12,3,124,2,0,2
127,111,139,23,0,2
7,15,85,3,0,0
43,80,1748,39,0,2
13,13,0,0,0,0
8,25,96,NA,NA,NA
35,24,6332,229,16,40
11,19,700,21,1,50
9,28,1656,23,2,1
46,8,81,2,0,0
5,23,498,6,0,0
34,27,2226,37,1,11
12,25,1186,54,2,21
51,11,172,2,1,2
33,79,1033,22,1,3
14,20,1541,39,2,12
12,17,1491,54,3,3
13,13,121,7,0,1
11,12,267,1,1,1
55,28,369,13,1,1
13,27,165,7,0,NA
6,0,27,1,0,0
42,22,705,17,0,2
12,0,46,2,0,0
11,0,578,2,3,2
11,0,3,0,0,0
8,10,50,0,0,0
6,15,1,0,0,0
17,22,3173,129,3,8
13,13,1226,9,7,0
10,28,360431,12409,246,1499
11,25,720,33,0,5
13,21,175,8,0,5
15,25,2375,20,2,12
5,5,42,1,0,0
9,25,74,4,0,4
13,13,162,5,0,1
12,44,20,1,0,0
14,16,3535,42,3,54
8,25,57,2,0,0
14,28,42,7,0,1
12,21,5587,43,7,19
8,0,74,0,0,0
15,14,1640,93,2,13
6,20,13,0,0,0
13,13,108,7,0,1
19,23,364,15,0,9
4,27,24160385,201945,23818,4343
22,8,103,7,0,0
49,80,1969,43,2,1
12,27,84,7,0,0
7,30,12617215,95726,4923,3193
13,30,69,2,0,0
8,21,31,2,0,0
12,120,290,9,0,0
68,80,957,25,2,2
14,17,2386,40,2,5
13,24,638,22,1,0
12,12,8186,159,14,8
11,22,113,2,0,2
15,25,40,1,0,NA
15,25,56,5,0,NA
15,0,82946,2080,140,335
13,21,182,0,0,0
15,25,46,3,0,NA
12,24,178,6,0,0
82,28,2616,115,3,26
10,21,234,10,0,2
5,20,168,8,0,0
15,25,131,7,0,NA
9,0,155,3,0,0
12,8,51,3,0,1
8,17,1671,20,3,0
13,10,54,0,0,0
13,43,132,6,1,2
25,80,261,13,0,0
52,89,15,0,0,0
13,13,148,6,0,2
10,22,296,3,1,2
12,4,195,2,0,5
6,6,787,33,9,NA
72,80,117,5,0,0
14,23,8006,150,12,13
15,18,4063,61,5,146
15,25,30,0,0,NA
15,25,26,0,0,NA
13,23,248,4,2,NA
13,22,3244,17,9,2
12,21,13550,90,13,16
12,25,1808,41,3,13
9,0,369,4,2,1
8,24,1742,34,1,14
12,22,7204,112,11,28
13,27,86,9,1,0
15,15,211,4,1,0
11,18,45,1,0,0
10,0,6,0,0,0
15,0,1535,24,4,5
9,7,2299,10,4,2
15,25,1926,16,3,18
15,25,31,0,0,NA
11,24,37,1,0,0
13,0,1365,24,1,3
13,28,1462,9,1,0
14,22,22229,213,28,42
9,28,39,6,0,0
15,25,24,1,0,NA
19,25,105,6,1,1
12,4,137,3,0,1
8,32,891,44,2,11
16,49,10884,951,20,70
15,24,4102,94,21,4
20,23,13834,237,16,37
10,29,124,2,1,0
26,27,53,7,0,3
8,23,523,7,2,1
9,14,123,1,0,0
4,29,6183,42,2,0
11,21,6733,549,3,91
18,26,382,20,0,13
12,10,1558,47,3,0
17,24,771,12,0,1
42,27,680,39,1,3
8,21,30,NA,NA,NA
23,35,1121,73,2,18
12,11,276,6,1,8
13,22,74,NA,NA,NA
11,0,1107,11,4,2
5,0,309,29,2,15
6,20,4479,37,3,0
11,24,23,0,0,0
13,1,236,10,0,0
11,8,673,14,3,0
12,22,1338,44,2,6
10,8,68,5,0,0
13,24,3198,147,2,24
42,0,2341,73,3,NA
7,6,3061,58,1,41
11,24,2751,246,7,8
15,16,178,5,0,1
57,64,794,17,1,2
12,30,2764,222,6,13
12,19,14680,964,17,54
34,11,788,8,0,0
9,27,3836,242,17,13
10,26,299,11,0,12
11,12,447,3,2,4
13,23,3237,27,0,1
8,0,148,0,1,0
15,91,9,2,0,1
14,29,983,3,1,1
21,26,1155,72,1,9
6,14,17263,1399,21,122
9,4,180,8,1,0
15,28,10451,767,13,167
10,15,755,5,1,0
10,20,256,3,0,0
6,0,171,19,3,22
17,26,1047,53,1,22
11,14,69,7,0,6
97,77,9855,503,2,51
48,41,62,2,0,3
11,0,259,42,0,7
11,16,629,5,1,0
14,22,2728,73,2,2
16,24,7848,75,7,7
11,25,5863,43,13,35
13,13,2604,12,4,2
13,0,533,18,3,0
14,34,1764,182,4,5
12,27,249,3,0,0
10,26,5351,69,13,13
17,26,8891,417,6,103
12,17,203,2,0,0
9,5,155,0,1,0
5,18,86,6,1,0
62,80,5430,251,9,22
11,20,717,53,1,18
18,105,10011,856,17,37
18,105,10714,833,19,73
12,21,111,0,1,0
14,25,393,24,1,2
50,43,69,3,0,2
32,1,1012,11,3,6
12,11,186,2,0,0
12,25,26,3,0,0
11,108,32,4,0,9
14,26,4723,52,1,0
14,30,464,6,0,9
11,18,14788,240,17,39
12,17,543,8,1,0
11,18,1706,10,4,2
13,25,486,13,4,4
62,80,4485,107,2,10
13,23,1183,10,10,6
14,19,638,1,0,0
46,58,3229,128,1,3
11,20,254,5,1,2
10,30,389,6,1,0
10,25,79846,582,11,0
12,25,1104,38,11,19
11,11,546,5,1,0
11,11,1519,11,1,3
10,24,29,0,0,0
14,19,110,1,0,1
17,22,173,10,3,1
13,18,220,3,2,0
12,17,55,0,0,0
12,29,558,4,0,0
12,28,1112,6,3,3
7,5,150,4,0,0
12,5,1077,3,5,0
12,28,217,6,1,0
92,23,203,6,0,0
51,8,2068,NA,NA,7
59,21,1967,30,5,17
75,78,2331,100,5,57
13,24,7387,6,0,0
8,23,1164,32,7,20
11,16,26,0,0,0
17,26,16177,710,21,29
9,9,3,NA,NA,0
14,20,4,0,0,0
5,76,998,NA,NA,7
5,24,1923,17,2,NA
5,1,2455,NA,NA,0
9,29,488,1,4,0
41,24,78,5,0,0
6,25,933,5,3,0
15,27,30,3,1,0
6,28,1261,21,1,0
16,17,77,3,0,3
9,9,189,NA,NA,NA
7,24,1159,7,1,0
16,28,62,4,0,0
7,26,6840400,112173,7219,4370
10,21,2939316,20722,2056,2197
8,26,6590445,22090,2992,0
11,28,63491,1079,234,237
13,29,1122263,27761,475,2238
15,31,1531,24,1,11
11,26,489,NA,NA,0
9,19,41,7,0,1
13,17,19962,133,12,20
5,25,NA,NA,NA,921
4,21,NA,NA,NA,806
6,31,206093,6948,1454,711
3,30,NA,NA,NA,3047
16,15,49336,1480,57,63
15,24,10621,53,14,8
2,28,NA,NA,NA,3393
25,79,408,9,1,0
7,25,60541,1201,38,3
15,24,12971,80,10,12
30,0,95078,3455,209,164
9,22,57,NA,NA,0
12,24,3129,310,4,12
12,25,1670,162,4,8
10,27,1194,6,0,3
10,24,NA,NA,NA,2451
6,21,1735527,10321,1135,NA
15,28,1007109,12806,1183,0
6,22,0,0,0,0
11,18,0,2,0,0
11,20,163,1,1,0
12,28,0,0,0,0
