title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
8,25,1149191,27667,694,419
9,20,276408,3436,159,152
40,53,6642951,22681,4394,1481
10,29,166485,1771,104,199
7,16,803607,NA,NA,NA
6,25,6439486,179526,1578,8197
3,24,526564,10129,370,1830
5,25,811220,33678,4734,6286
9,29,3858241,41906,5259,NA
9,22,341121,8321,209,446
8,31,146499,4347,47,193
8,27,357421,2953,49,150
10,32,839948,22428,349,2045
13,23,76124,1347,17,80
12,26,2267473,26970,1801,1146
13,27,730177,6407,351,739
10,16,741806,8759,466,846
10,25,3697417,23074,947,903
9,24,775334,6432,309,702
10,17,794196,25809,918,1500
13,36,110428,2082,94,262
8,27,749865,26392,562,2406
10,26,306164,3192,341,1111
10,29,163577,1636,89,211
6,35,1587272,33589,440,1747
9,28,472217,4410,208,562
10,24,8014008,37147,531,994
9,24,457755,3090,145,343
9,27,1303029,15261,688,1397
18,21,238113,11306,117,886
10,27,506478,11329,244,1327
10,35,340009,5430,151,701
27,29,365806,3603,137,512
12,28,47133,815,30,46
10,28,157649,1319,119,209
7,27,115678,1647,195,433
7,28,151123,3527,104,246
10,30,74795,502,34,62
7,28,781416,15584,321,1680
8,29,298538,7155,263,653
6,31,260934,6405,168,545
7,26,388300,2930,427,1043
9,26,1483409,9232,464,693
7,31,658298,8529,334,1981
5,21,1370122,32575,902,2103
12,23,45645,1298,53,373
8,28,148604,1351,53,65
9,27,1420621,9560,469,671
9,28,717178,21916,778,4229
7,30,91998,3257,45,223
11,25,624230,7309,224,582
19,27,730414,3511,490,NA
41,50,6431196,24923,4067,1561
9,26,551011,4380,230,471
7,22,584255,16110,334,1817
15,24,1219901,9553,858,735
5,29,107781,1260,53,156
9,29,2924808,96589,1174,6706
